Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,norm_Air temperature [K],norm_Process temperature [K],norm_Rotational speed [rpm],norm_Torque [Nm],norm_Tool wear [min]
0,0,0,0,0,0,0,0,1,0.4782608695652155,0.40740740740740766,0.1728754365541327,0.6208791208791209,0.6245059288537549
0,0,0,0,0,0,0,0,1,0.4673913043478279,0.3950617283950592,0.3009313154831199,0.32967032967032966,0.6363636363636364
0,0,0,0,0,0,0,1,0,0.4565217391304341,0.3827160493827178,0.4639115250291036,0.228021978021978,0.6482213438735178
0,0,0,0,0,0,1,0,0,0.4456521739130403,0.3580246913580279,0.21769499417927823,0.521978021978022,0.6561264822134387
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.37037037037036935,0.29860302677532014,0.3708791208791209,0.6758893280632411
0,0,0,0,0,0,0,1,0,0.4565217391304341,0.37037037037036935,0.16181606519208383,0.5755494505494506,0.6837944664031621
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.3580246913580279,0.14377182770663563,0.7225274725274726,0.691699604743083
0,0,0,0,0,0,0,1,0,0.4565217391304341,0.3580246913580279,0.29336437718277064,0.3667582417582418,0.6996047430830039
1,0,0,1,0,0,0,1,0,0.4565217391304341,0.37037037037036935,0.8038416763678696,0.12637362637362637,0.7075098814229249
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.3580246913580279,0.18859138533178113,0.5041208791208792,0.7154150197628458
0,0,0,0,0,0,0,0,1,0.4456521739130403,0.3580246913580279,0.1670547147846333,0.5343406593406594,0.7233201581027668
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.34567901234567944,0.1478463329452852,0.5398351648351649,0.7351778656126482
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.13678696158323633,0.6428571428571429,0.7470355731225297
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.1781140861466822,0.6291208791208792,0.7549407114624506
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3580246913580279,0.1239813736903376,0.6346153846153847,0.7628458498023716
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.16821885913853318,0.5618131868131869,0.7707509881422925
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.3160651920838184,0.3447802197802198,0.7786561264822134
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.290454016298021,0.34615384615384615,0.7865612648221344
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.1728754365541327,0.4285714285714286,0.7944664031620553
1,1,0,0,0,0,0,0,1,0.4347826086956527,0.333333333333331,0.21769499417927823,0.462912087912088,0.8023715415019763
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.333333333333331,0.15715948777648428,0.5288461538461539,0.0
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.333333333333331,0.13853317811408614,0.598901098901099,0.011857707509881422
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.13271245634458673,0.614010989010989,0.019762845849802372
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.34567901234567944,0.07916181606519208,0.7802197802197803,0.03162055335968379
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.15948777648428406,0.5865384615384616,0.043478260869565216
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.13271245634458673,0.6167582417582419,0.05138339920948617
0,0,0,0,0,0,1,0,0,0.4130434782608713,0.3209876543209896,0.1490104772991851,0.543956043956044,0.06324110671936758
0,0,0,0,0,0,1,0,0,0.4130434782608713,0.3209876543209896,0.16472642607683352,0.5357142857142857,0.08300395256916997
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.12689173457508732,0.690934065934066,0.10276679841897234
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.09138533178114086,0.592032967032967,0.11067193675889328
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.22759022118742725,0.41071428571428575,0.11857707509881422
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.18684516880093133,0.47115384615384626,0.12648221343873517
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.4214202561117579,0.29395604395604397,0.13438735177865613
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3086419753086411,0.08789289871944121,0.7760989010989011,0.1422924901185771
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.1530849825378347,0.6662087912087913,0.15019762845849802
0,0,0,0,0,0,1,0,0,0.4130434782608713,0.3209876543209896,0.20547147846332944,0.44917582417582425,0.15810276679841898
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.3086419753086411,0.15541327124563445,0.5686813186813188,0.17786561264822134
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.21245634458672877,0.5302197802197802,0.18972332015810275
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.210128055878929,0.5384615384615385,0.1976284584980237
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.14377182770663563,0.5453296703296704,0.20948616600790515
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.09429569266589057,0.6510989010989012,0.22134387351778656
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.1239813736903376,0.7802197802197803,0.233201581027668
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.11757857974388825,0.6675824175824177,0.24110671936758893
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.15715948777648428,0.587912087912088,0.2490118577075099
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.08498253783469151,0.6098901098901099,0.25691699604743085
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.15657741559953434,0.6085164835164836,0.2648221343873518
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.380093131548312,0.30631868131868134,0.2727272727272727
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.3580246913580279,0.1629802095459837,0.6634615384615385,0.28063241106719367
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.34567901234567944,0.2450523864959255,0.396978021978022,0.2924901185770751
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.2048894062863795,0.41071428571428575,0.30039525691699603
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.2543655413271246,0.4560439560439561,0.308300395256917
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.37037037037036935,0.1309662398137369,0.6923076923076924,0.31620553359683795
0,0,0,0,0,0,1,0,0,0.4347826086956527,0.37037037037036935,0.13969732246798602,0.5576923076923077,0.3241106719367589
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.37037037037036935,0.16938300349243307,0.4368131868131868,0.3438735177865613
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.37037037037036935,0.20779976717112922,0.4835164835164836,0.3557312252964427
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.3827160493827178,0.12922002328288706,0.7307692307692308,0.36363636363636365
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.37037037037036935,0.21420256111757857,0.4821428571428572,0.3715415019762846
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.37037037037036935,0.16938300349243307,0.6016483516483517,0.3794466403162055
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.12747380675203726,0.6497252747252749,0.38735177865612647
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.12223515715948778,0.6813186813186813,0.3952569169960474
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.37037037037036935,0.1239813736903376,0.7266483516483517,0.4031620553359684
0,0,0,0,0,0,0,0,1,0.4456521739130403,0.37037037037036935,0.07043073341094296,0.778846153846154,0.41106719367588934
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.3580246913580279,0.33643771827706637,0.3159340659340659,0.42292490118577075
0,0,0,0,0,0,0,0,1,0.4456521739130403,0.3580246913580279,0.2171129220023283,0.48489010989010994,0.4308300395256917
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.37037037037036935,0.19557625145518046,0.46703296703296704,0.4426877470355731
0,0,0,0,0,0,0,0,1,0.4565217391304341,0.37037037037036935,0.0890570430733411,0.6607142857142858,0.4505928853754941
0,0,0,0,0,0,0,0,1,0.4565217391304341,0.3827160493827178,0.4179278230500582,0.23489010989010986,0.4624505928853755
0,0,0,0,0,0,0,1,0,0.4673913043478279,0.3950617283950592,0.1478463329452852,0.6785714285714287,0.4743083003952569
0,0,0,0,0,0,0,1,0,0.4565217391304341,0.3950617283950592,0.2048894062863795,0.47390109890109894,0.48221343873517786
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.3827160493827178,0.2671711292200233,0.39560439560439564,0.4901185770750988
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.37037037037036935,0.20023282887077998,0.4587912087912089,0.4980237154150198
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.37037037037036935,0.2240977881257276,0.5343406593406594,0.5059288537549407
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.37037037037036935,0.3690337601862631,0.30494505494505497,0.5138339920948617
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.18277066356228172,0.46428571428571436,0.5217391304347826
1,0,0,1,0,0,0,1,0,0.4456521739130403,0.37037037037036935,0.16181606519208383,0.8118131868131868,0.5296442687747036
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.11816065192083819,0.6414835164835165,0.5375494071146245
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3580246913580279,0.24330616996507567,0.43818681318681324,0.5454545454545454
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.2019790454016298,0.4945054945054945,0.5573122529644269
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.119906868451688,0.6840659340659342,0.5652173913043478
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.34567901234567944,0.1670547147846333,0.4945054945054945,0.5731225296442688
0,0,0,0,0,0,1,0,0,0.4239130434782589,0.34567901234567944,0.10128055878928988,0.6002747252747254,0.5810276679841897
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3580246913580279,0.05355064027939464,0.7417582417582418,0.6007905138339921
0,0,0,0,0,0,1,0,0,0.40217391304347755,0.34567901234567944,0.2648428405122235,0.40796703296703296,0.6086956521739131
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.34567901234567944,0.11816065192083819,0.7101648351648352,0.6284584980237155
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3580246913580279,0.25785797438882424,0.3791208791208791,0.6363636363636364
0,0,0,0,0,0,0,0,1,0.40217391304347755,0.333333333333331,0.21362048894062863,0.6002747252747254,0.6442687747035574
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.3580246913580279,0.1880093131548312,0.47664835164835173,0.6561264822134387
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.3580246913580279,0.1589057043073341,0.44505494505494514,0.6679841897233202
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.3827160493827178,0.3242142025611176,0.3131868131868132,0.6798418972332015
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3950617283950592,0.11641443538998836,0.5961538461538463,0.691699604743083
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3950617283950592,0.20838183934807916,0.46840659340659346,0.6996047430830039
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3827160493827178,0.21769499417927823,0.48626373626373637,0.7075098814229249
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3827160493827178,0.2543655413271246,0.375,0.7154150197628458
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3827160493827178,0.1379511059371362,0.6538461538461539,0.7233201581027668
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3827160493827178,0.309662398137369,0.40796703296703296,0.7312252964426877
0,0,0,0,0,0,1,0,0,0.4239130434782589,0.3827160493827178,0.15832363213038417,0.48489010989010994,0.7430830039525692
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3827160493827178,0.08498253783469151,0.668956043956044,0.7628458498023716
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.37037037037036935,0.20139697322467986,0.5233516483516484,0.7747035573122529
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.37037037037036935,0.13562281722933645,0.5934065934065935,0.782608695652174
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3827160493827178,0.2724097788125728,0.3585164835164835,0.7944664031620553
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3827160493827178,0.2532013969732247,0.41346153846153844,0.8023715415019763
0,0,0,0,0,0,0,0,1,0.4456521739130403,0.37037037037036935,0.18568102444703144,0.6703296703296704,0.8102766798418972
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.37037037037036935,0.14668218859138532,0.6387362637362638,0.8221343873517787
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.37037037037036935,0.23923166472642607,0.44642857142857145,0.83399209486166
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.37037037037036935,0.1839348079161816,0.5041208791208792,0.841897233201581
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.37037037037036935,0.12922002328288706,0.625,0.849802371541502
1,0,0,0,1,0,0,1,0,0.4347826086956527,0.3580246913580279,0.12572759022118743,0.6840659340659342,0.8616600790513834
1,0,0,0,1,0,0,1,0,0.4239130434782589,0.34567901234567944,0.12223515715948778,0.6401098901098902,0.8695652173913043
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.1612339930151339,0.5686813186813188,0.8774703557312253
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.1612339930151339,0.5453296703296704,0.8853754940711462
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.19848661233993015,0.48901098901098905,0.0
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.1548311990686845,0.5906593406593407,0.007905138339920948
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.4126891734575087,0.27609890109890106,0.015810276679841896
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3209876543209896,0.2811408614668219,0.3324175824175824,0.023715415019762844
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3086419753086411,0.17345750873108265,0.5151098901098902,0.03162055335968379
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.29629629629629967,0.1810244470314319,0.506868131868132,0.039525691699604744
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3086419753086411,0.14027939464493597,0.5851648351648352,0.04743083003952569
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3086419753086411,0.29452852153667053,0.33516483516483514,0.05533596837944664
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.07974388824214203,0.7912087912087913,0.06719367588932806
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3209876543209896,0.3416763678696158,0.31043956043956045,0.07509881422924901
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.17869615832363214,0.47939560439560447,0.08695652173913043
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.1362048894062864,0.6030219780219781,0.09486166007905138
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3209876543209896,0.1408614668218859,0.5384615384615385,0.10276679841897234
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.1559953434225844,0.521978021978022,0.11067193675889328
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.34567901234567944,0.12689173457508732,0.5274725274725276,0.11857707509881422
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.3352735739231665,0.31043956043956045,0.13043478260869565
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.1309662398137369,0.6126373626373627,0.1383399209486166
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.34567901234567944,0.1478463329452852,0.5714285714285715,0.14624505928853754
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.3917345750873108,0.260989010989011,0.15810276679841898
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.15424912689173456,0.4656593406593408,0.16600790513833993
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.34567901234567944,0.07974388824214203,0.7802197802197803,0.17391304347826086
0,0,0,0,0,0,1,0,0,0.4347826086956527,0.3580246913580279,0.1920838183934808,0.4903846153846154,0.1857707509881423
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.34567901234567944,0.35157159487776485,0.30631868131868134,0.20553359683794467
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.1239813736903376,0.5315934065934067,0.2134387351778656
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.34567901234567944,0.14260768335273574,0.47664835164835173,0.22529644268774704
0,0,0,0,0,0,1,0,0,0.4239130434782589,0.333333333333331,0.1280558789289872,0.6785714285714287,0.233201581027668
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3580246913580279,0.26949941792782306,0.4340659340659341,0.25296442687747034
0,0,0,0,0,0,1,0,0,0.4347826086956527,0.3580246913580279,0.2048894062863795,0.5164835164835165,0.2648221343873518
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.34567901234567944,0.1990686845168801,0.5714285714285715,0.2845849802371542
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.11525029103608847,0.6304945054945056,0.2924901185770751
0,0,0,0,0,0,0,1,0,0.4456521739130403,0.34567901234567944,0.3940628637951106,0.2623626373626373,0.30039525691699603
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.34567901234567944,0.18451688009313155,0.5618131868131869,0.308300395256917
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.34567901234567944,0.1909196740395809,0.48901098901098905,0.31620553359683795
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.333333333333331,0.17462165308498254,0.5274725274725276,0.32806324110671936
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.40046565774155995,0.2596153846153846,0.33992094861660077
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.2630966239813737,0.41620879120879123,0.35177865612648224
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.34567901234567944,0.14027939464493597,0.5631868131868132,0.35968379446640314
0,0,0,0,0,0,0,0,1,0.4347826086956527,0.34567901234567944,0.13736903376018628,0.6263736263736264,0.3675889328063241
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.10593713620488941,0.6524725274725275,0.3794466403162055
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.21536670547147846,0.46978021978021983,0.38735177865612647
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.333333333333331,0.17927823050058206,0.396978021978022,0.39920948616600793
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3209876543209896,0.1140861466821886,0.6593406593406593,0.41106719367588934
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3209876543209896,0.2409778812572759,0.5728021978021979,0.42292490118577075
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3086419753086411,0.10477299185098952,0.7184065934065935,0.43478260869565216
0,0,0,0,0,0,1,0,0,0.4130434782608713,0.3086419753086411,0.16414435389988358,0.5810439560439561,0.4426877470355731
0,0,0,0,0,0,0,1,0,0.40217391304347755,0.29629629629629967,0.04307334109429569,0.7843406593406594,0.4624505928853755
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3086419753086411,0.18917345750873107,0.4271978021978022,0.47035573122529645
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.2520372526193248,0.3791208791208791,0.4782608695652174
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3086419753086411,0.23282887077997672,0.40521978021978017,0.48616600790513836
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.3209876543209896,0.19674039580908032,0.46978021978021983,0.49407114624505927
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.20721769499417927,0.41620879120879123,0.5059288537549407
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.333333333333331,0.21827706635622818,0.46840659340659346,0.5138339920948617
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.34567901234567944,0.1781140861466822,0.5961538461538463,0.5217391304347826
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.34567901234567944,0.20838183934807916,0.4601648351648352,0.5335968379446641
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.40686845168800934,0.31868131868131866,0.5454545454545454
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.18568102444703144,0.5137362637362638,0.5533596837944664
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.333333333333331,0.239813736903376,0.39560439560439564,0.5612648221343873
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.10011641443538999,0.6346153846153847,0.5691699604743083
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.21885913853317812,0.5192307692307693,0.5770750988142292
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.18626309662398138,0.5013736263736264,0.5849802371541502
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.34567901234567944,0.3341094295692666,0.3447802197802198,0.5928853754940712
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.34567901234567944,0.2467986030267753,0.41758241758241765,0.6047430830039525
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.3580246913580279,0.2409778812572759,0.4807692307692308,0.616600790513834
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.34567901234567944,0.18742724097788127,0.5412087912087913,0.6245059288537549
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.34567901234567944,0.2479627473806752,0.43956043956043955,0.6324110671936759
0,0,0,0,0,0,1,0,0,0.4239130434782589,0.3580246913580279,0.17112922002328287,0.7032967032967034,0.6442687747035574
0,0,0,0,0,0,0,0,1,0.4239130434782589,0.3580246913580279,0.11583236321303841,0.6016483516483517,0.6640316205533597
0,0,0,0,0,0,0,1,0,0.4239130434782589,0.37037037037036935,0.09138533178114086,0.6483516483516484,0.6758893280632411
0,0,0,0,0,0,1,0,0,0.4239130434782589,0.37037037037036935,0.1629802095459837,0.6538461538461539,0.6837944664031621
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.37037037037036935,0.4889406286379511,0.22664835164835165,0.7035573122529645
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.37037037037036935,0.1920838183934808,0.4821428571428572,0.7154150197628458
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3580246913580279,0.15657741559953434,0.5192307692307693,0.7233201581027668
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.3580246913580279,0.19266589057043074,0.5673076923076924,0.7312252964426877
0,0,0,0,0,0,0,1,0,0.40217391304347755,0.333333333333331,0.10942956926658906,0.6703296703296704,0.7430830039525692
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.34567901234567944,0.2159487776484284,0.5906593406593407,0.7509881422924901
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.34567901234567944,0.3032596041909197,0.38873626373626374,0.758893280632411
0,0,0,0,0,0,0,1,0,0.40217391304347755,0.34567901234567944,0.22759022118742725,0.47115384615384626,0.766798418972332
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3580246913580279,0.13969732246798602,0.5892857142857144,0.7747035573122529
0,0,0,0,0,0,0,1,0,0.40217391304347755,0.34567901234567944,0.4179278230500582,0.26373626373626374,0.782608695652174
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.34567901234567944,0.14377182770663563,0.543956043956044,0.0
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.34567901234567944,0.24388824214202562,0.4368131868131868,0.007905138339920948
0,0,0,0,0,0,0,1,0,0.40217391304347755,0.333333333333331,0.23457508731082655,0.4780219780219781,0.019762845849802372
0,0,0,0,0,0,0,1,0,0.39130434782608375,0.3209876543209896,0.23748544819557627,0.4505494505494506,0.02766798418972332
0,0,0,0,0,0,0,1,0,0.39130434782608375,0.3209876543209896,0.28637951105937137,0.42032967032967034,0.03557312252964427
0,0,0,0,0,0,0,0,1,0.39130434782608375,0.3086419753086411,0.09313154831199069,0.6236263736263737,0.043478260869565216
0,0,0,0,0,0,1,0,0,0.3804347826086961,0.3086419753086411,0.16414435389988358,0.5618131868131869,0.05533596837944664
0,0,0,0,0,0,0,1,0,0.39130434782608375,0.3086419753086411,0.7077997671711292,0.15384615384615385,0.07509881422924901
0,0,0,0,0,0,0,1,0,0.3804347826086961,0.3086419753086411,0.160069848661234,0.6813186813186813,0.08300395256916997
0,0,0,0,0,0,0,0,1,0.39130434782608375,0.3086419753086411,0.4970896391152503,0.22252747252747251,0.09090909090909091
0,0,0,0,0,0,0,1,0,0.39130434782608375,0.3086419753086411,0.3841676367869616,0.27472527472527475,0.10276679841897234
0,0,0,0,0,0,0,1,0,0.3804347826086961,0.29629629629629967,0.1769499417927823,0.6826923076923077,0.11067193675889328
1,0,0,1,0,0,0,0,1,0.39130434782608375,0.3086419753086411,0.11874272409778813,0.8214285714285715,0.11857707509881422
0,0,0,0,0,0,0,1,0,0.39130434782608375,0.3209876543209896,0.39988358556461,0.27472527472527475,0.13043478260869565
0,0,0,0,0,0,0,0,1,0.40217391304347755,0.3209876543209896,0.12165308498253784,0.5961538461538463,0.1383399209486166
0,0,0,0,0,0,0,1,0,0.39130434782608375,0.3209876543209896,0.15366705471478465,0.6195054945054945,0.15019762845849802
0,0,0,0,0,0,0,0,1,0.39130434782608375,0.3086419753086411,0.09720605355064028,0.6043956043956045,0.15810276679841898
0,0,0,0,0,0,0,0,1,0.39130434782608375,0.3086419753086411,0.14144353899883585,0.6524725274725275,0.16996047430830039
0,0,0,0,0,0,0,1,0,0.39130434782608375,0.3086419753086411,0.1990686845168801,0.5453296703296704,0.18181818181818182
0,0,0,0,0,0,0,1,0,0.40217391304347755,0.3209876543209896,0.1589057043073341,0.5521978021978022,0.18972332015810275
0,0,0,0,0,0,0,0,1,0.40217391304347755,0.3086419753086411,0.11059371362048893,0.5343406593406594,0.1976284584980237
0,0,0,0,0,0,0,1,0,0.39130434782608375,0.3086419753086411,0.30151338766006985,0.36538461538461536,0.20948616600790515
0,0,0,0,0,0,1,0,0,0.40217391304347755,0.3086419753086411,0.28754365541327126,0.36538461538461536,0.21739130434782608
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.3209876543209896,0.15017462165308498,0.4986263736263737,0.23715415019762845
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.333333333333331,0.09429569266589057,0.6840659340659342,0.2450592885375494
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.333333333333331,0.30558789289871946,0.3818681318681319,0.25691699604743085
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.333333333333331,0.15017462165308498,0.6057692307692308,0.2648221343873518
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.34567901234567944,0.2956926658905704,0.37362637362637363,0.2727272727272727
0,0,0,0,0,0,0,0,1,0.4130434782608713,0.333333333333331,0.09545983701979045,0.6579670329670331,0.28063241106719367
0,0,0,0,0,0,0,1,0,0.4130434782608713,0.34567901234567944,0.2788125727590221,0.4285714285714286,0.2924901185770751
1,0,0,1,0,0,0,1,0,0.4239130434782589,0.3580246913580279,0.057625145518044235,0.8846153846153847,0.30039525691699603
0,0,0,0,0,0,1,0,0,0.4239130434782589,0.37037037037036935,0.12048894062863795,0.7046703296703297,0.308300395256917
0,0,0,0,0,0,0,1,0,0.4347826086956527,0.3580246913580279,0.1478463329452852,0.6195054945054945,0.32806324110671936
